year,month,time,ts,m,temperature
2000,5,2000-5-15 00:00:00,2000.375,may,14.6
2000,6,2000-6-15 00:00:00,2000.4583333333333,jun,17
2000,7,2000-7-15 00:00:00,2000.5416666666667,jul,15.3
2000,8,2000-8-15 00:00:00,2000.625,aug,17.6
2000,9,2000-9-15 00:00:00,2000.7083333333333,sep,13.9
2000,10,2000-10-15 00:00:00,2000.7916666666667,oct,10.6
2000,11,2000-11-15 00:00:00,2000.875,nov,6.1
2000,12,2000-12-15 00:00:00,2000.9583333333333,dec,3.1
2001,1,2001-1-15 00:00:00,2001.0416666666667,jan,0.9
2001,2,2001-2-15 00:00:00,2001.125,feb,2.3
2001,3,2001-3-15 00:00:00,2001.2083333333333,mar,4.2
2001,4,2001-4-15 00:00:00,2001.2916666666667,apr,7.1
2001,5,2001-5-15 00:00:00,2001.375,may,14.4
2001,6,2001-6-15 00:00:00,2001.4583333333333,jun,14.3
2001,7,2001-7-15 00:00:00,2001.5416666666667,jul,18.6
2001,8,2001-8-15 00:00:00,2001.625,aug,18.6
2001,9,2001-9-15 00:00:00,2001.7083333333333,sep,11.8
2001,10,2001-10-15 00:00:00,2001.7916666666667,oct,12.48
2001,11,2001-11-15 00:00:00,2001.875,nov,3.8
2001,12,2001-12-15 00:00:00,2001.9583333333333,dec,-0.2
2002,1,2002-1-15 00:00:00,2002.0416666666667,jan,1.2
2002,2,2002-2-15 00:00:00,2002.125,feb,5
2002,3,2002-3-15 00:00:00,2002.2083333333333,mar,5.4
2002,4,2002-4-15 00:00:00,2002.2916666666667,apr,8.1
2002,5,2002-5-15 00:00:00,2002.375,may,13.8
2002,6,2002-6-15 00:00:00,2002.4583333333333,jun,17.4
2002,7,2002-7-15 00:00:00,2002.5416666666667,jul,17.7
2002,8,2002-8-15 00:00:00,2002.625,aug,18.8
2002,9,2002-9-15 00:00:00,2002.7083333333333,sep,13.1
2002,10,2002-10-15 00:00:00,2002.7916666666667,oct,8.3
2002,11,2002-11-15 00:00:00,2002.875,nov,5.6
2002,12,2002-12-15 00:00:00,2002.9583333333333,dec,0.3
2003,1,2003-1-15 00:00:00,2003.0416666666667,jan,-0.3
2003,2,2003-2-15 00:00:00,2003.125,feb,-1.9
2003,3,2003-3-15 00:00:00,2003.2083333333333,mar,5.3
2003,4,2003-4-15 00:00:00,2003.2916666666667,apr,8.5
2003,5,2003-5-15 00:00:00,2003.375,may,14.1
2003,6,2003-6-15 00:00:00,2003.4583333333333,jun,19.35
2003,7,2003-7-15 00:00:00,2003.5416666666667,jul,19.1
2003,8,2003-8-15 00:00:00,2003.625,aug,20.6
2003,9,2003-9-15 00:00:00,2003.7083333333333,sep,13.8
2003,10,2003-10-15 00:00:00,2003.7916666666667,oct,5.9
2003,11,2003-11-15 00:00:00,2003.875,nov,6
2003,12,2003-12-15 00:00:00,2003.9583333333333,dec,1.8
2004,1,2004-1-15 00:00:00,2004.0416666666667,jan,-0.1
2004,2,2004-2-15 00:00:00,2004.125,feb,2.4
2004,3,2004-3-15 00:00:00,2004.2083333333333,mar,4.1
2004,4,2004-4-15 00:00:00,2004.2916666666667,apr,9.3
2004,5,2004-5-15 00:00:00,2004.375,may,11.6
2004,6,2004-6-15 00:00:00,2004.4583333333333,jun,15.3
2004,7,2004-7-15 00:00:00,2004.5416666666667,jul,16.8
2004,8,2004-8-15 00:00:00,2004.625,aug,18.4
2004,9,2004-9-15 00:00:00,2004.7083333333333,sep,14
2004,10,2004-10-15 00:00:00,2004.7916666666667,oct,10.1
2004,11,2004-11-15 00:00:00,2004.875,nov,4.2
2004,12,2004-12-15 00:00:00,2004.9583333333333,dec,1.1
2005,1,2005-1-15 00:00:00,2005.0416666666667,jan,2
2005,2,2005-2-15 00:00:00,2005.125,feb,-1
2005,3,2005-3-15 00:00:00,2005.2083333333333,mar,3.6
2005,4,2005-4-15 00:00:00,2005.2916666666667,apr,9.3
2005,5,2005-5-15 00:00:00,2005.375,may,12.8
2005,6,2005-6-15 00:00:00,2005.4583333333333,jun,16.4
2005,7,2005-7-15 00:00:00,2005.5416666666667,jul,18
2005,8,2005-8-15 00:00:00,2005.625,aug,15.8
2005,9,2005-9-15 00:00:00,2005.7083333333333,sep,15
2005,10,2005-10-15 00:00:00,2005.7916666666667,oct,11
2005,11,2005-11-15 00:00:00,2005.875,nov,4.2
2005,12,2005-12-15 00:00:00,2005.9583333333333,dec,0.9
2006,1,2006-1-15 00:00:00,2006.0416666666667,jan,-2.6
2006,2,2006-2-15 00:00:00,2006.125,feb,-0.4
2006,3,2006-3-15 00:00:00,2006.2083333333333,mar,1.5
2006,4,2006-4-15 00:00:00,2006.2916666666667,apr,8
2006,5,2006-5-15 00:00:00,2006.375,may,13.1
2006,6,2006-6-15 00:00:00,2006.4583333333333,jun,16.8
2006,7,2006-7-15 00:00:00,2006.5416666666667,jul,21.99
2006,8,2006-8-15 00:00:00,2006.625,aug,15.5
2006,9,2006-9-15 00:00:00,2006.7083333333333,sep,16.9
2006,10,2006-10-15 00:00:00,2006.7916666666667,oct,12.1
2006,11,2006-11-15 00:00:00,2006.875,nov,7
2006,12,2006-12-15 00:00:00,2006.9583333333333,dec,4.4
2007,1,2007-1-15 00:00:00,2007.0416666666667,jan,4.76
2007,2,2007-2-15 00:00:00,2007.125,feb,3.9
2007,3,2007-3-15 00:00:00,2007.2083333333333,mar,6.2
2007,4,2007-4-15 00:00:00,2007.2916666666667,apr,11.5
2007,5,2007-5-15 00:00:00,2007.375,may,14.2
2007,6,2007-6-15 00:00:00,2007.4583333333333,jun,17.4
2007,7,2007-7-15 00:00:00,2007.5416666666667,jul,17.2
2007,8,2007-8-15 00:00:00,2007.625,aug,16.9
2007,9,2007-9-15 00:00:00,2007.7083333333333,sep,12.6
2007,10,2007-10-15 00:00:00,2007.7916666666667,oct,8.3
2007,11,2007-11-15 00:00:00,2007.875,nov,3.7
2007,12,2007-12-15 00:00:00,2007.9583333333333,dec,1.6
2008,1,2008-1-15 00:00:00,2008.0416666666667,jan,3.6
2008,2,2008-2-15 00:00:00,2008.125,feb,3.7
2008,3,2008-3-15 00:00:00,2008.2083333333333,mar,4.2
2008,4,2008-4-15 00:00:00,2008.2916666666667,apr,7.6
2008,5,2008-5-15 00:00:00,2008.375,may,14.5
2008,6,2008-6-15 00:00:00,2008.4583333333333,jun,16.9
2008,7,2008-7-15 00:00:00,2008.5416666666667,jul,18
2008,8,2008-8-15 00:00:00,2008.625,aug,17.4
2008,9,2008-9-15 00:00:00,2008.7083333333333,sep,12.4
2008,10,2008-10-15 00:00:00,2008.7916666666667,oct,9.1
2008,11,2008-11-15 00:00:00,2008.875,nov,5.1
2008,12,2008-12-15 00:00:00,2008.9583333333333,dec,1.1
2009,1,2009-1-15 00:00:00,2009.0416666666667,jan,-2.2
2009,2,2009-2-15 00:00:00,2009.125,feb,0.5
2009,3,2009-3-15 00:00:00,2009.2083333333333,mar,4.3
2009,4,2009-4-15 00:00:00,2009.2916666666667,apr,11.8
2009,5,2009-5-15 00:00:00,2009.375,may,13.6
2009,6,2009-6-15 00:00:00,2009.4583333333333,jun,14.8
2009,7,2009-7-15 00:00:00,2009.5416666666667,jul,18
2009,8,2009-8-15 00:00:00,2009.625,aug,18.7
2009,9,2009-9-15 00:00:00,2009.7083333333333,sep,14.7
2009,10,2009-10-15 00:00:00,2009.7916666666667,oct,8.2
2009,11,2009-11-15 00:00:00,2009.875,nov,7.4
2009,12,2009-12-15 00:00:00,2009.9583333333333,dec,0.3
2010,1,2010-1-15 00:00:00,2010.0416666666667,jan,-3.6
2010,2,2010-2-15 00:00:00,2010.125,feb,-0.5
2010,3,2010-3-15 00:00:00,2010.2083333333333,mar,4.2
2010,4,2010-4-15 00:00:00,2010.2916666666667,apr,8.7
2010,5,2010-5-15 00:00:00,2010.375,may,10.4
2010,6,2010-6-15 00:00:00,2010.4583333333333,jun,16.3
2010,7,2010-7-15 00:00:00,2010.5416666666667,jul,20.3
2010,8,2010-8-15 00:00:00,2010.625,aug,16.7
2010,9,2010-9-15 00:00:00,2010.7083333333333,sep,12.4
2010,10,2010-10-15 00:00:00,2010.7916666666667,oct,8.1
2010,11,2010-11-15 00:00:00,2010.875,nov,4.8
2010,12,2010-12-15 00:00:00,2010.9583333333333,dec,-3.7
2011,1,2011-1-15 00:00:00,2011.0416666666667,jan,1
2011,2,2011-2-15 00:00:00,2011.125,feb,0.9
2011,3,2011-3-15 00:00:00,2011.2083333333333,mar,4.9
2011,4,2011-4-15 00:00:00,2011.2916666666667,apr,11.6
2011,5,2011-5-15 00:00:00,2011.375,may,13.9
2011,6,2011-6-15 00:00:00,2011.4583333333333,jun,16.5
2011,7,2011-7-15 00:00:00,2011.5416666666667,jul,16.1
2011,8,2011-8-15 00:00:00,2011.625,aug,17.7
2011,9,2011-9-15 00:00:00,2011.7083333333333,sep,15.2
2011,10,2011-10-15 00:00:00,2011.7916666666667,oct,9.4
2011,11,2011-11-15 00:00:00,2011.875,nov,4.5
2011,12,2011-12-15 00:00:00,2011.9583333333333,dec,3.9
2012,1,2012-1-15 00:00:00,2012.0416666666667,jan,1.9
2012,2,2012-2-15 00:00:00,2012.125,feb,-2.5
2012,3,2012-3-15 00:00:00,2012.2083333333333,mar,6.9
2012,4,2012-4-15 00:00:00,2012.2916666666667,apr,8.1
2012,5,2012-5-15 00:00:00,2012.375,may,14.2
2012,6,2012-6-15 00:00:00,2012.4583333333333,jun,15.5
2012,7,2012-7-15 00:00:00,2012.5416666666667,jul,17.4
2012,8,2012-8-15 00:00:00,2012.625,aug,18.4
2012,9,2012-9-15 00:00:00,2012.7083333333333,sep,13.6
2012,10,2012-10-15 00:00:00,2012.7916666666667,oct,8.7
2012,11,2012-11-15 00:00:00,2012.875,nov,5.2
2012,12,2012-12-15 00:00:00,2012.9583333333333,dec,1.5
2013,1,2013-1-15 00:00:00,2013.0416666666667,jan,0.2
2013,2,2013-2-15 00:00:00,2013.125,feb,-0.7
2013,3,2013-3-15 00:00:00,2013.2083333333333,mar,0.1
2013,4,2013-4-15 00:00:00,2013.2916666666667,apr,8.1
2013,5,2013-5-15 00:00:00,2013.375,may,11.8
2013,6,2013-6-15 00:00:00,2013.4583333333333,jun,15.7
2013,7,2013-7-15 00:00:00,2013.5416666666667,jul,19.5
2013,8,2013-8-15 00:00:00,2013.625,aug,17.9
2013,9,2013-9-15 00:00:00,2013.7083333333333,sep,13.3
2013,10,2013-10-15 00:00:00,2013.7916666666667,oct,10.6
2013,11,2013-11-15 00:00:00,2013.875,nov,4.6
2013,12,2013-12-15 00:00:00,2013.9583333333333,dec,3.6
2014,1,2014-1-15 00:00:00,2014.0416666666667,jan,2.1
2014,2,2014-2-15 00:00:00,2014.125,feb,4.3
2014,3,2014-3-15 00:00:00,2014.2083333333333,mar,6.9
2014,4,2014-4-15 00:00:00,2014.2916666666667,apr,10.8
2014,5,2014-5-15 00:00:00,2014.375,may,12.4
2014,6,2014-6-15 00:00:00,2014.4583333333333,jun,16.1
2014,7,2014-7-15 00:00:00,2014.5416666666667,jul,19.3
2014,8,2014-8-15 00:00:00,2014.625,aug,16
2014,9,2014-9-15 00:00:00,2014.7083333333333,sep,14.9
2014,10,2014-10-15 00:00:00,2014.7916666666667,oct,11.9
2014,11,2014-11-15 00:00:00,2014.875,nov,6.5
2014,12,2014-12-15 00:00:00,2014.9583333333333,dec,2.7
2015,1,2015-1-15 00:00:00,2015.0416666666667,jan,2.2
2015,2,2015-2-15 00:00:00,2015.125,feb,0.7
2015,3,2015-3-15 00:00:00,2015.2083333333333,mar,5.2
2015,4,2015-4-15 00:00:00,2015.2916666666667,apr,8.4
2015,5,2015-5-15 00:00:00,2015.375,may,12.3
2015,6,2015-6-15 00:00:00,2015.4583333333333,jun,15.8
2015,7,2015-7-15 00:00:00,2015.5416666666667,jul,19.4
2015,8,2015-8-15 00:00:00,2015.625,aug,19.9
2015,9,2015-9-15 00:00:00,2015.7083333333333,sep,13
2015,10,2015-10-15 00:00:00,2015.7916666666667,oct,8.4
2015,11,2015-11-15 00:00:00,2015.875,nov,7.5
2015,12,2015-12-15 00:00:00,2015.9583333333333,dec,6.5
2016,1,2016-1-15 00:00:00,2016.0416666666667,jan,1
2016,2,2016-2-15 00:00:00,2016.125,feb,3.3
2016,3,2016-3-15 00:00:00,2016.2083333333333,mar,4
2016,4,2016-4-15 00:00:00,2016.2916666666667,apr,7.9
2016,5,2016-5-15 00:00:00,2016.375,may,13.7
2016,6,2016-6-15 00:00:00,2016.4583333333333,jun,17
2016,7,2016-7-15 00:00:00,2016.5416666666667,jul,18.6
2016,8,2016-8-15 00:00:00,2016.625,aug,17.7
2016,9,2016-9-15 00:00:00,2016.7083333333333,sep,16.9
2016,10,2016-10-15 00:00:00,2016.7916666666667,oct,8.5
2016,11,2016-11-15 00:00:00,2016.875,nov,3.8
2016,12,2016-12-15 00:00:00,2016.9583333333333,dec,2.2
2017,1,2017-1-15 00:00:00,2017.0416666666667,jan,-2.2
2017,2,2017-2-15 00:00:00,2017.125,feb,2.9
2017,3,2017-3-15 00:00:00,2017.2083333333333,mar,7.2
2017,4,2017-4-15 00:00:00,2017.2916666666667,apr,7.4
2017,5,2017-5-15 00:00:00,2017.375,may,14.1
2017,6,2017-6-15 00:00:00,2017.4583333333333,jun,17.8
2017,7,2017-7-15 00:00:00,2017.5416666666667,jul,18.1
2017,8,2017-8-15 00:00:00,2017.625,aug,17.9
2017,9,2017-9-15 00:00:00,2017.7083333333333,sep,12.8
2017,10,2017-10-15 00:00:00,2017.7916666666667,oct,11.1
2017,11,2017-11-15 00:00:00,2017.875,nov,5.1
2017,12,2017-12-15 00:00:00,2017.9583333333333,dec,2.7
2018,1,2018-1-15 00:00:00,2018.0416666666667,jan,3.7
2018,2,2018-2-15 00:00:00,2018.125,feb,-1.9
2018,3,2018-3-15 00:00:00,2018.2083333333333,mar,2.4
2018,4,2018-4-15 00:00:00,2018.2916666666667,apr,12.3
2018,5,2018-5-15 00:00:00,2018.375,may,16
2018,6,2018-6-15 00:00:00,2018.4583333333333,jun,17.7
2018,7,2018-7-15 00:00:00,2018.5416666666667,jul,20.3
2018,8,2018-8-15 00:00:00,2018.625,aug,19.9
2018,9,2018-9-15 00:00:00,2018.7083333333333,sep,15.1
2018,10,2018-10-15 00:00:00,2018.7916666666667,oct,10.7
2018,11,2018-11-15 00:00:00,2018.875,nov,5.2
2018,12,2018-12-15 00:00:00,2018.9583333333333,dec,3.9
